Intersection,Agglomération,Catégorie de route,Aménagement - Infrastructure,Voie,V1,Régime de circulation,Nombre total de voies de circulation,PR,PR1,Voie spéciale,Profil en long,Tracé en plan,Latitude,Longitude,Numac,Code Insee,Geofla Match,Coordonnées
Intersection en X,5,Route Départementale,0,0,,2,3,,,0,1,Partie rectiligne,,,87880,59143,O,50.6659536434
Hors intersection,8,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,88085,59350,O,50.6317183168
Intersection en X,5,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,88120,59648,O,50.5864928159
Hors intersection,7,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,88148,59009,O,50.6324372393
Hors intersection,6,Voie Communale,Carrefour aménagé,0,,2,2,,,0,1,Partie rectiligne,,,88217,59368,O,50.6548883138
Intersection en X,7,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,88308,59009,O,50.6324372393
Intersection en X,6,Voie Communale,0,0,,2,2,,,Bande cyclable,1,Partie rectiligne,,,88315,59368,O,50.6548883138
Hors intersection,8,Voie Communale,0,0,,2,4,,,Bande cyclable,1,Partie rectiligne,,,88326,59350,O,50.6317183168
Hors intersection,3,Voie Communale,0,0,,2,2,,,0,1,En « S »,,,88360,59470,O,50.6607863693
Intersection en X,7,Voie Communale,0,0,,1,2,,,0,1,Partie rectiligne,,,88387,59512,O,50.6879774811
Intersection en X,7,Voie Communale,0,0,,1,0,,,0,1,Partie rectiligne,,,88394,59512,O,50.6879774811
Hors intersection,7,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,88407,59512,O,50.6879774811
Intersection en X,5,Route Départementale,0,5,,2,4,,,0,1,Partie rectiligne,,,88420,59646,O,50.6750984751
Intersection en X,7,Voie Communale,0,0,,0,2,,,0,0,0,,,88435,59512,O,50.6879774811
Hors intersection,7,Route Départementale,0,0,,2,2,,,0,1,Partie rectiligne,,,88436,59512,O,50.6879774811
Hors intersection,7,Voie Communale,0,0,,2,0,,,Voie réservée,1,Partie rectiligne,,,88528,59599,O,50.7254418902
Intersection en X,7,Voie Communale,0,0,,3,2,,,0,1,Partie rectiligne,,,88562,59599,O,50.7254418902
Intersection en X,7,Voie Communale,Carrefour aménagé,0,,3,4,,,Bande cyclable,2,Partie rectiligne,,,88575,59599,O,50.7254418902
Intersection en X,5,Route Départementale,Carrefour aménagé,0,,3,5,,,0,1,Partie rectiligne,,,88582,59426,O,50.7533162393
Hors intersection,1,Route Nationale,0,227,,1,2,1,0,0,1,En courbe à gauche,,,88671,59346,O,50.6111691928
Intersection en X,6,Voie Communale,0,0,,3,4,,,Piste cyclable,1,Partie rectiligne,,,87745,59410,O,50.6432478699
Intersection en X,6,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,414562,59163,O,50.6740689994
Intersection en X,5,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,414628,59299,O,50.6548049456
Hors intersection,6,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,414635,59650,O,50.7056367285
Intersection en T,1,Voie Communale,0,0,0,1,1,,,0,1,Partie rectiligne,,,414671,59512,O,50.6879774811
Hors intersection,1,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,414704,59299,O,50.6548049456
Hors intersection,8,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,414807,59350,O,50.6317183168
Intersection en X,1,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,414814,59512,O,50.6879774811
Hors intersection,1,Route Nationale,0,356,0,3,2,7,350,0,1,Partie rectiligne,,,403594,59646,O,50.6750984751
Hors intersection,1,Route Départementale,0,0,0,2,2,1,200,0,1,En courbe à droite,,,438083,59431,O,50.6992987531
Hors intersection,5,Voie Communale,0,0,0,2,1,,,0,1,Partie rectiligne,,,438239,59508,O,50.747350697
Hors intersection,1,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,438275,59350,O,50.6317183168
Hors intersection,1,Route Départementale,0,0,,2,2,21,0,Bande cyclable,1,Partie rectiligne,,,438337,59431,O,50.6992987531
Hors intersection,5,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,438363,59646,O,50.6750984751
Hors intersection,6,Voie Communale,0,0,,2,2,,,0,1,En courbe à gauche,,,225495,59378,O,50.6753348557
Hors intersection,1,Autoroute,0,25,,3,4,22,600,0,1,Partie rectiligne,,,88669,59431,O,50.6992987531
Hors intersection,1,Autoroute,0,25,,3,3,1,200,0,1,Partie rectiligne,,,87699,59350,O,50.6317183168
Hors intersection,7,Voie Communale,0,0,,2,2,,,0,1,En courbe à gauche,,,87719,59009,O,50.6324372393
Hors intersection,1,Route Nationale,0,352,0,3,2,14,0,0,1,Partie rectiligne,,,247753,59646,O,50.6750984751
Intersection en X,8,Voie Communale,0,0,0,1,1,,,0,1,Partie rectiligne,,,247774,59350,O,50.6317183168
Hors intersection,1,Route Nationale,0,356,0,3,2,0,600,0,1,Partie rectiligne,,,247786,59350,O,50.6317183168
Hors intersection,8,Voie Communale,0,0,0,2,4,,,0,1,Partie rectiligne,,,247830,59350,O,50.6317183168
Hors intersection,6,Voie Communale,Carrefour aménagé,0,,3,2,,,0,1,Partie rectiligne,,,247919,59650,O,50.7056367285
Hors intersection,7,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,247922,59009,O,50.6324372393
Hors intersection,6,Voie Communale,0,0,,3,2,,,0,1,Partie rectiligne,,,247929,59378,O,50.6753348557
Hors intersection,6,Voie Communale,0,0,,2,2,,,0,1,En courbe à droite,,,247950,59378,O,50.6753348557
Hors intersection,8,Voie Communale,0,0,,2,0,,,0,1,Partie rectiligne,,,254191,59350,O,50.6317183168
Hors intersection,8,Route Départementale,0,0,,3,3,,,0,1,Partie rectiligne,,,254196,59350,O,50.6317183168
Hors intersection,6,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,321149,59650,O,50.7056367285
Hors intersection,5,Route Départementale,Bretelle d’échangeur ou de raccordement,0,0,2,0,,,0,2,En courbe à gauche,,,225153,59143,O,50.6659536434
Hors intersection,5,Voie Communale,0,0,0,2,2,,,Piste cyclable,1,Partie rectiligne,,,225174,59431,O,50.6992987531
Hors intersection,1,Autoroute,0,1,0,3,4,210,705,0,0,0,,,225190,59350,O,50.6317183168
Intersection en T,5,Voie Communale,0,0,0,1,0,,,0,1,0,,,225198,59279,O,50.7747480298
Hors intersection,1,Autoroute,0,1,0,3,4,210,400,0,0,0,,,225201,59507,O,50.6044738955
Hors intersection,1,Autoroute,0,23,0,3,4,5,820,0,0,0,,,225204,59364,O,50.5567255467
Hors intersection,1,Autoroute,0,1,,3,,199,700,0,0,0,,,225216,59560,O,50.5462914067
Hors intersection,1,Autoroute,0,25,,3,4,20,300,0,0,0,,,225234,59431,O,50.6992987531
Hors intersection,1,Route Départementale,0,656,,3,,0,450,0,0,0,,,225257,59350,O,50.6317183168
Hors intersection,4,Route Départementale,0,0,,2,2,,,0,1,Partie rectiligne,,,225351,59346,O,50.6111691928
Hors intersection,1,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,225391,59512,O,50.6879774811
Hors intersection,7,Voie Communale,0,0,,3,4,,,0,1,Partie rectiligne,,,225436,59009,O,50.6324372393
Hors intersection,6,Voie Communale,0,0,,2,2,,,0,2,Partie rectiligne,,,225540,59378,O,50.6753348557
Intersection en T,7,Voie Communale,0,0,,2,3,,,0,1,Partie rectiligne,,,225551,59009,O,50.6324372393
Intersection en X,6,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,225574,59378,O,50.6753348557
Intersection en X,7,Voie Communale,Carrefour aménagé,0,,2,2,,,0,1,Partie rectiligne,,,225580,59512,O,50.6879774811
Intersection en T,8,Route Départementale,0,0,0,2,2,,,0,1,Partie rectiligne,,,224656,59350,O,50.6317183168
Hors intersection,5,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,224737,59386,O,50.67409511
Intersection en T,5,Route Départementale,0,0,0,2,2,,,0,1,Partie rectiligne,,,224751,59560,O,50.5462914067
Hors intersection,1,Autoroute,0,25,0,3,2,16,150,0,1,Partie rectiligne,,,224773,59143,O,50.6659536434
Intersection en T,8,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,224786,59350,O,50.6317183168
Hors intersection,1,Route Nationale,0,351,0,3,2,0,300,0,1,Partie rectiligne,,,224793,59350,O,50.6317183168
Hors intersection,5,Voie Communale,0,0,0,2,2,,,Bande cyclable,1,Partie rectiligne,,,224960,59527,O,50.6597692969
Hors intersection,8,Voie Communale,0,0,,4,2,,,Voie réservée,1,Partie rectiligne,,,86000,59350,O,50.6317183168
Hors intersection,7,Voie Communale,0,0,,0,2,,,0,1,1,,,86046,59599,O,50.7254418902
Hors intersection,7,Voie Communale,0,0,,2,2,,,Piste cyclable,1,Partie rectiligne,,,86048,59599,O,50.7254418902
Hors intersection,1,Route Nationale,0,227,,3,4,0,120,0,0,0,,,86104,59343,O,50.5892285666
Intersection en X,6,Voie Communale,0,0,,2,2,,,0,1,En courbe à gauche,,,86118,59328,O,50.6522053005
Hors intersection,1,Autoroute,0,22,,3,4,0,237,0,0,0,,,86131,59343,O,50.5892285666
Hors intersection,6,Voie Communale,0,0,0,0,0,,,0,0,0,,,424274,59650,O,50.7056367285
Hors intersection,1,Route Départementale,0,0,0,3,4,,,0,1,Partie rectiligne,,,425981,59299,O,50.6548049456
Intersection en T,5,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,425988,59367,O,50.6721775091
Intersection en T,1,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,426020,59367,O,50.6721775091
Intersection en T,1,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,426046,59512,O,50.6879774811
Hors intersection,6,Voie Communale,0,0,,3,4,,,0,1,Partie rectiligne,,,87724,59378,O,50.6753348557
Intersection en T,6,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,87772,59017,O,50.6913797537
Hors intersection,7,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,87829,59512,O,50.6879774811
Hors intersection,7,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,87844,59599,O,50.7254418902
Hors intersection,6,Route Départementale,0,0,,2,2,,,0,1,Partie rectiligne,,,87873,59017,O,50.6913797537
Hors intersection,1,Voie Communale,0,0,,2,1,,,0,1,Partie rectiligne,,,87875,59143,O,50.6659536434
Hors intersection,8,Voie Communale,0,0,,1,1,,,0,1,Partie rectiligne,,,87983,59350,O,50.6317183168
Hors intersection,6,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,87992,59360,O,50.608350368
Hors intersection,6,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,87999,59378,O,50.6753348557
Intersection en X,8,Voie Communale,0,0,,1,1,,,0,1,Partie rectiligne,,,88008,59350,O,50.6317183168
Intersection en T,8,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,88123,59350,O,50.6317183168
Hors intersection,8,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,88261,59350,O,50.6317183168
Intersection en Y,5,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,88275,59527,O,50.6597692969
Intersection en X,6,Voie Communale,0,0,,1,1,,,0,1,Partie rectiligne,,,88294,59360,O,50.608350368
Hors intersection,7,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,88324,59009,O,50.6324372393
Hors intersection,7,Voie Communale,0,0,,1,1,,,0,1,Partie rectiligne,,,88354,59009,O,50.6324372393
Hors intersection,6,Voie Communale,0,0,,1,1,,,0,1,Partie rectiligne,,,88365,59328,O,50.6522053005
Hors intersection,7,Voie Communale,0,0,,2,2,,,0,2,Partie rectiligne,,,88405,59512,O,50.6879774811
Hors intersection,5,Voie Communale,Zone piétonne,0,,2,2,,,0,1,Partie rectiligne,,,88421,59339,O,50.6813150077
Hors intersection,7,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,88433,59512,O,50.6879774811
Hors intersection,7,autre,0,0,,1,1,,,0,1,Partie rectiligne,,,88446,59512,O,50.6879774811
Intersection en T,5,Voie Communale,0,0,,2,2,,,0,1,En courbe à gauche,,,88522,59152,O,50.7497420422
Hors intersection,1,Route Départementale,0,0,,3,0,,,0,1,Partie rectiligne,,,88560,59098,O,50.7638184317
Hors intersection,5,Route Départementale,0,617,,2,5,,,Piste cyclable,1,Partie rectiligne,,,88570,59090,O,50.7096656233
Hors intersection,1,Route Départementale,Bretelle d’échangeur ou de raccordement,652,,3,4,10,300,0,1,En courbe à droite,,,88666,59386,O,50.67409511
Hors intersection,7,Voie Communale,0,0,,3,4,,,0,1,Partie rectiligne,,,88484,59512,O,50.6879774811
Intersection en X,7,Voie Communale,0,0,,3,4,,,0,1,Partie rectiligne,,,88565,59599,O,50.7254418902
Hors intersection,5,autre,0,0,,3,2,,,0,1,En « S »,,,427475,59352,O,50.7361350171
Intersection en T,7,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,319984,59009,O,50.6324372393
Hors intersection,5,Route Nationale,0,0,0,3,0,1,0,Piste cyclable,1,Partie rectiligne,,,320009,59279,O,50.7747480298
Giratoire,1,Route Nationale,0,41,0,2,2,10,610,0,1,0,5059500,292900,320026,59250,O,50.5917277363
Hors intersection,7,Voie Communale,Souterrain - tunnel,0,0,2,2,,,0,1,Partie rectiligne,,,320088,59512,O,50.6879774811
Hors intersection,5,autre,0,0,0,0,0,,,0,1,1,,,320105,59090,O,50.7096656233
Hors intersection,8,Voie Communale,Carrefour aménagé,0,0,3,4,,,0,1,Partie rectiligne,,,320156,59350,O,50.6317183168
Intersection en X,5,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,320161,59646,O,50.6750984751
Hors intersection,8,Voie Communale,0,0,0,2,4,,,0,1,Partie rectiligne,,,320321,59350,O,50.6317183168
Hors intersection,6,Route Départementale,0,0,0,2,2,,,0,1,Partie rectiligne,,,320325,59378,O,50.6753348557
Intersection en X,7,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,320334,59512,O,50.6879774811
Intersection en X,7,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,320357,59512,O,50.6879774811
Intersection en X,7,Voie Communale,0,0,0,3,4,,,Voie réservée,1,Partie rectiligne,,,320372,59599,O,50.7254418902
Intersection en X,7,Voie Communale,Carrefour aménagé,0,0,2,1,,,0,1,Partie rectiligne,,,320375,59599,O,50.7254418902
Hors intersection,7,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,320464,59512,O,50.6879774811
Hors intersection,5,Route Nationale,0,0,0,2,2,,,0,1,Partie rectiligne,,,320482,59090,O,50.7096656233
Hors intersection,1,Voie Communale,0,0,0,2,2,,,0,1,En courbe à droite,,,320563,59299,O,50.6548049456
Hors intersection,6,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,320573,59650,O,50.7056367285
Hors intersection,8,Voie Communale,0,0,0,1,2,,,Voie réservée,1,Partie rectiligne,,,320657,59350,O,50.6317183168
Intersection en X,7,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,320665,59512,O,50.6879774811
Hors intersection,1,Voie Communale,0,0,0,3,2,,,0,1,Partie rectiligne,,,320679,59646,O,50.6750984751
Intersection en X,5,Route Départementale,Carrefour aménagé,0,0,2,1,,,Bande cyclable,1,Partie rectiligne,,,320711,59431,O,50.6992987531
Hors intersection,5,Voie Communale,0,0,0,2,2,,,0,1,En « S »,,,320724,59220,O,50.593618421
Hors intersection,6,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,320743,59163,O,50.6740689994
Intersection en X,1,Route Départementale,Carrefour aménagé,0,0,2,1,,,Bande cyclable,1,Partie rectiligne,,,320759,59152,O,50.7497420422
Intersection en X,6,Route Nationale,Carrefour aménagé,0,0,2,2,,,0,1,Partie rectiligne,,,320861,59368,O,50.6548883138
Hors intersection,3,Route Départementale,0,62,0,2,0,0,0,0,1,Partie rectiligne,5064500,288100,320931,59088,O,50.6487129112
Hors intersection,8,Voie Communale,Carrefour aménagé,0,0,2,2,,,0,1,Partie rectiligne,,,321055,59350,O,50.6317183168
Hors intersection,6,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,321226,59650,O,50.7056367285
Hors intersection,1,Autoroute,0,22,0,3,2,11,500,0,1,Partie rectiligne,,,321241,59378,O,50.6753348557
Hors intersection,8,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,321276,59350,O,50.6317183168
Hors intersection,8,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,321512,59350,O,50.6317183168
Hors intersection,1,Voie Communale,0,0,0,3,2,,,0,1,Partie rectiligne,,,321525,59646,O,50.6750984751
Hors intersection,1,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,321535,59512,O,50.6879774811
Hors intersection,8,Voie Communale,0,0,0,2,4,,,0,1,Partie rectiligne,,,321622,59350,O,50.6317183168
Hors intersection,8,Voie Communale,0,0,0,2,0,,,0,1,En courbe à gauche,,,321624,59350,O,50.6317183168
Hors intersection,1,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,321634,59512,O,50.6879774811
Hors intersection,1,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,321635,59512,O,50.6879774811
Hors intersection,6,Route Départementale,0,0,0,2,2,,,0,1,Partie rectiligne,,,321681,59017,O,50.6913797537
Intersection en X,1,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,321779,59512,O,50.6879774811
Intersection en T,7,Voie Communale,Carrefour aménagé,0,0,1,0,,,0,1,Partie rectiligne,,,321842,59599,O,50.7254418902
Giratoire,5,Voie Communale,Carrefour aménagé,0,0,2,2,,,0,1,Partie rectiligne,,,321907,59527,O,50.6597692969
Hors intersection,8,Route Départementale,0,0,0,2,4,,,0,1,Partie rectiligne,,,321908,59350,O,50.6317183168
Place,1,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,321914,59512,O,50.6879774811
Intersection en X,1,Voie Communale,0,0,0,1,1,,,0,1,Partie rectiligne,,,322527,59512,O,50.6879774811
Hors intersection,1,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,322568,59650,O,50.7056367285
Hors intersection,8,Voie Communale,Carrefour aménagé,0,,2,0,,,0,1,Partie rectiligne,,,322624,59350,O,50.6317183168
Hors intersection,7,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,322666,59599,O,50.7254418902
Intersection en T,7,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,322778,59512,O,50.6879774811
Giratoire,1,Route Départementale,0,700,,1,2,,,0,1,Partie rectiligne,,,322830,59299,O,50.6548049456
Hors intersection,7,Voie Communale,0,0,,2,2,,,0,1,Partie rectiligne,,,322954,59512,O,50.6879774811
Autre intersection,1,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,321977,59163,O,50.6740689994
Hors intersection,1,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,321986,59299,O,50.6548049456
Hors intersection,1,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,321999,59512,O,50.6879774811
Intersection en X,1,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,322064,59512,O,50.6879774811
Intersection en T,1,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,322070,59598,O,50.6609540641
Intersection en X,1,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,322083,59650,O,50.7056367285
Intersection en T,7,Voie Communale,Zone piétonne,0,0,0,1,,,0,1,1,,,322087,59512,O,50.6879774811
Hors intersection,7,Voie Communale,0,0,0,4,1,,,0,1,Partie rectiligne,,,322121,59009,O,50.6324372393
Giratoire,1,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,322153,59512,O,50.6879774811
Intersection en T,8,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,322189,59350,O,50.6317183168
Hors intersection,1,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,322284,59367,O,50.6721775091
Hors intersection,1,Route Départementale,0,0,0,2,2,,,0,1,Partie rectiligne,,,85448,59560,O,50.5462914067
Hors intersection,7,Voie Communale,0,0,0,2,2,,,0,1,En courbe à droite,,,85453,59599,O,50.7254418902
Hors intersection,1,Autoroute,0,1,0,3,4,209,0,0,1,En courbe à droite,,,85475,59507,O,50.6044738955
Intersection en T,8,Voie Communale,0,0,0,1,1,,,0,1,Partie rectiligne,,,85583,59350,O,50.6317183168
Hors intersection,1,Autoroute,0,25,0,3,4,0,100,0,1,En courbe à gauche,,,82849,59350,O,50.6317183168
Intersection en T,8,Voie Communale,Pont - autopont,0,0,2,4,,,0,1,Partie rectiligne,,,82944,59350,O,50.6317183168
Autre intersection,1,Parc de stationnement ouvert à la circulation publique,0,0,0,2,1,,,0,1,Partie rectiligne,,,82998,59195,O,50.6262888459
Intersection en X,8,Voie Communale,Zone piétonne,0,0,0,1,,,Voie réservée,1,1,,,83014,59350,O,50.6317183168
Hors intersection,1,Route Nationale,0,227,0,1,2,0,220,0,1,En courbe à droite,,,83019,59346,O,50.6111691928
Hors intersection,8,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,83048,59350,O,50.6317183168
Intersection en X,6,Voie Communale,0,0,0,2,2,,,0,1,0,,,83058,59360,O,50.608350368
Hors intersection,5,Voie Communale,0,0,0,2,1,,,0,2,En courbe à droite,,,83079,59421,O,50.7041016348
Hors intersection,1,Autoroute,0,27,0,1,4,7,600,0,1,Partie rectiligne,,,83088,59013,O,50.603523536
Hors intersection,5,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,83128,59527,O,50.6597692969
Giratoire,5,Voie Communale,Carrefour aménagé,0,0,3,4,,,0,1,Partie rectiligne,,,83153,59636,O,50.6957054596
Hors intersection,1,Autoroute,0,25,0,3,2,13,300,0,0,0,,,83210,59196,O,50.640484704
Intersection en X,8,Voie Communale,0,0,0,1,4,,,Voie réservée,1,Partie rectiligne,,,83233,59350,O,50.6317183168
Intersection en X,5,Voie Communale,0,0,0,1,1,,,0,1,Partie rectiligne,,,83241,59507,O,50.6044738955
Hors intersection,5,Voie Communale,0,0,0,0,0,,,0,0,0,,,83260,59508,O,50.747350697
Hors intersection,6,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,83290,59360,O,50.608350368
Hors intersection,7,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,83293,59009,O,50.6324372393
Intersection en X,8,Voie Communale,0,0,0,3,4,,,Bande cyclable,1,Partie rectiligne,,,83313,59350,O,50.6317183168
Hors intersection,1,Autoroute,0,1,0,3,5,209,700,0,1,Partie rectiligne,,,83375,59507,O,50.6044738955
Hors intersection,8,Voie Communale,0,0,0,1,1,,,0,1,Partie rectiligne,,,83416,59350,O,50.6317183168
Hors intersection,8,Voie Communale,0,0,0,2,2,,,0,1,Partie rectiligne,,,83430,59350,O,50.6317183168
Intersection en X,8,Voie Communale,Carrefour aménagé,0,0,3,4,,,0,1,Partie rectiligne,,,83435,59350,O,50.6317183168
Hors intersection,1,Autoroute,0,22,0,3,3,19,0,0,1,Partie rectiligne,,,83486,59090,O,50.7096656233
Hors intersection,5,Route Départementale,Carrefour aménagé,947,0,2,2,0,0,0,1,Partie rectiligne,5053700,280400,83490,59051,O,50.5397647046
Hors intersection,4,Route Départementale,Voie ferrée,0,0,2,2,,,0,1,Partie rectiligne,,,82802,59566,O,50.6248188486
